Date,Price,Returns,Energy_TWh_Annual,Google_Trends,EPU,Market_Cap,Daily_Energy_Cost,Cumulative_Energy_Cost,CEIR_raw,CEIR
2024-02-20,52034.0,0.2545958853882979,141.148311280604,36.0,106.512873427937,1092714000000.0,19335385.10693206,21834911641.334354,39.05277997030126,39.05277997030126
2024-02-21,51396.38,-1.225391090440875,141.458757406978,36.0,106.512873427937,1079323980000.0,19377911.97355863,21854289553.307915,38.40545710500839,38.40545710500839
2024-02-22,51645.0,0.48373056623833843,141.771983063954,36.0,106.512873427937,1084545000000.0,19420819.59780192,21873710372.905716,38.6100476600491,38.6100476600491
2024-02-23,50993.34,-1.2618065640429887,142.082670025141,36.0,106.512873427937,1070860139999.9999,19463379.455498766,21893173752.361214,37.950648425762864,37.950648425762864
2024-02-24,51556.0,1.1033989928880938,142.398591485259,36.0,106.512873427937,1082676000000.0,19506656.367843702,21912680408.729057,38.45608954641234,38.45608954641234
2024-02-25,51768.0,0.411203351695244,142.719228563395,36.0,106.512873427937,1087128000000.0,19550579.255259592,21932230987.984318,38.62479838298727,38.62479838298727
2024-02-26,54662.0,5.590326070159168,142.955325228688,36.0,106.512873427937,1147902000000.0,19582921.264203835,21951813909.24852,41.35886008114763,41.35886008114763
2024-02-27,56731.0,3.7850792140792455,143.384191204374,36.0,106.512873427937,1191351000000.0,19641670.02799644,21971455579.276516,43.29940711335095,43.29940711335095
2024-02-28,60562.0,6.752921683030433,143.814343777987,36.0,106.512873427937,1271802000000.0,19700595.038080413,21991156174.314598,46.91895195602004,46.91895195602004
2024-02-29,61445.0,1.4580099732505625,144.245786809321,36.0,106.512873427937,1290345000000.0,19759696.82319466,22010915871.137794,47.719277387147876,47.719277387147876
2024-03-01,62604.82,1.8875742533973394,144.678524169749,60.0,116.711502898963,1314701220000.0,19818975.91366425,22030734847.05146,48.781905254687196,48.781905254687196
2024-03-02,61974.0,-1.007622096828964,145.112559742258,60.0,116.711502898963,1301454000000.0,19878432.841405205,22050613279.892864,48.137164555323295,48.137164555323295
2024-03-03,62853.07,1.4184496724432893,145.547897421485,60.0,116.711502898963,1319914470000.0,19938068.139929455,22070551348.032795,48.93010840421327,48.93010840421327
2024-03-04,67496.0,7.386958186767956,145.984541113749,60.0,116.711502898963,1417416000000.0,19997882.34434918,22090549230.377144,53.29953491518049,53.29953491518049
2024-03-05,63317.0,-6.191478013511908,146.422494737091,60.0,116.711502898963,1329657000000.0,20057875.99138233,22110607106.368526,49.282093194363064,49.282093194363064
2024-03-06,66469.0,4.9781259377418285,146.861762221302,60.0,116.711502898963,1395849000000.0,20118049.61935644,22130725155.987885,52.22824791564786,52.22824791564786
2024-03-07,67342.0,1.3133942138440435,147.302347507966,60.0,116.711502898963,1414182000000.0,20178403.76821452,22150903559.7561,53.00831168500328,53.00831168500328
2024-03-08,68419.0,1.5992991001158252,147.74425455049,60.0,116.711502898963,1436799000000.0,20238938.979519185,22171142498.73562,53.98003283178805,53.98003283178805
2024-03-09,68530.0,0.1622356362998678,148.187487314141,60.0,116.711502898963,1439130000000.0,20299655.796457674,22191442154.532078,54.035695005748245,54.035695005748245
2024-03-10,69429.0,1.3118342331825517,148.632049776083,60.0,116.711502898963,1458009000000.0,20360554.76384699,22211802709.295925,54.83611645308949,54.83611645308949
2024-03-11,72150.0,3.9191116104221546,150.13555836137,60.0,116.711502898963,1515150000000.0,20566514.844023287,22232369224.13995,57.35556058575348,57.35556058575348
